key,true_angle,pred_angle,usage
left,0.01690140000000001,-0.4264708459377289,none
center,-0.1830986,-0.47403064370155334,none
right,-0.3830986,-0.5432909727096558,none
left,-0.07230049999999999,-0.21798861026763916,none
center,-0.2723005,-0.44627079367637634,none
right,-0.4723005,-0.5509613752365112,none
left,-0.142723,-0.23619316518306732,none
center,-0.342723,-0.4987800717353821,none
right,-0.5427230000000001,-0.6396759152412415,none
left,-0.1802817,-0.458586722612381,none
center,-0.3802817,-0.5586973428726196,none
right,-0.5802817,-0.6585160493850708,none
left,-0.2178404,-0.5552489161491394,none
center,-0.4178404,-0.4103810787200928,none
right,-0.6178404,-0.626392126083374,none
left,-0.2366197,-0.4654588997364044,none
center,-0.4366197,-0.5561493039131165,none
right,-0.6366197,-0.7032260298728943,valid
left,-0.2366197,-0.4901934862136841,none
center,-0.4366197,-0.612573504447937,train
right,-0.6366197,-0.6645573973655701,none
left,-0.2366197,-0.3778674006462097,none
center,-0.4366197,-0.5406433939933777,none
right,-0.6366197,-0.6017663478851318,train
left,-0.2366197,-0.2262829691171646,none
center,-0.4366197,-0.4274371564388275,train
right,-0.6366197,-0.574201762676239,valid
left,-0.2225352,-0.24061234295368195,none
center,-0.4225352,-0.22374051809310913,none
right,-0.6225352,-0.4619784355163574,train
left,-0.1755869,-0.2642102539539337,none
center,-0.3755869,-0.3645946979522705,train
right,-0.5755869,-0.4573800265789032,none
left,-0.1380281,-0.12414830923080444,valid
center,-0.3380281,-0.39923274517059326,none
right,-0.5380281,-0.4978594183921814,none
left,-0.1380281,-0.1324882209300995,none
center,-0.3380281,-0.2838536500930786,none
right,-0.5380281,-0.6250544190406799,train
left,-0.1380281,-0.13964413106441498,none
center,-0.3380281,-0.3209637701511383,none
right,-0.5380281,-0.6176323294639587,valid
left,-0.1380281,-0.15526437759399414,none
center,-0.3380281,-0.4372885823249817,none
right,-0.5380281,-0.5494975447654724,none
left,-0.1380281,-0.22793731093406677,none
center,-0.3380281,-0.3976801931858063,none
right,-0.5380281,-0.5592089891433716,none
left,-0.08169019999999999,-0.1832583248615265,none
center,-0.2816902,-0.36213669180870056,train
right,-0.4816902,-0.531316876411438,none
left,-0.05821599999999999,-0.2536551356315613,none
center,-0.258216,-0.2612016201019287,none
right,-0.458216,-0.5244157910346985,none
left,-0.05821599999999999,-0.23247475922107697,none
center,-0.258216,-0.29860374331474304,none
right,-0.458216,-0.629707396030426,none
left,-0.05821599999999999,-0.15988722443580627,none
center,-0.258216,-0.31465956568717957,none
right,-0.458216,-0.6636493802070618,train
left,-0.05821599999999999,-0.08362124860286713,none
center,-0.258216,-0.21863286197185516,none
right,-0.458216,-0.5112696290016174,none
left,-0.05821599999999999,-0.18356797099113464,none
center,-0.258216,-0.38816604018211365,none
right,-0.458216,-0.5021909475326538,none
left,-0.05821599999999999,-0.06285487115383148,none
center,-0.258216,-0.4155470132827759,none
right,-0.458216,-0.512249231338501,none
left,-0.05821599999999999,-0.2710021734237671,none
center,-0.258216,-0.34579846262931824,none
right,-0.458216,-0.5620267391204834,none
left,-0.05821599999999999,-0.24245361983776093,none
center,-0.258216,-0.378818541765213,none
right,-0.458216,-0.5594403147697449,none
left,-0.05821599999999999,-0.18648137152194977,none
center,-0.258216,-0.2449806183576584,none
right,-0.458216,-0.669172465801239,train
left,-0.05821599999999999,-0.08584269881248474,none
center,-0.258216,-0.440030574798584,none
right,-0.458216,-0.6051549911499023,none
left,-0.05821599999999999,-0.1316543072462082,none
center,-0.258216,-0.5116891264915466,none
right,-0.458216,-0.5000438690185547,none
left,-0.05821599999999999,-0.04900680109858513,none
center,-0.258216,-0.42678895592689514,none
right,-0.458216,-0.5616344213485718,none
left,-0.05821599999999999,-0.39036211371421814,none
center,-0.258216,-0.5001749992370605,none
right,-0.458216,-0.5904271602630615,none
left,-0.05821599999999999,-0.10041801631450653,none
center,-0.258216,-0.6090950965881348,none
right,-0.458216,-0.6014142632484436,none
left,-0.05821599999999999,-0.18591263890266418,none
center,-0.258216,-0.5106618404388428,none
right,-0.458216,-0.6138406991958618,train
left,-0.05821599999999999,0.038623884320259094,none
center,-0.258216,-0.4270778000354767,none
right,-0.458216,-0.5635970830917358,none
left,-0.05821599999999999,-0.07877930998802185,none
center,-0.258216,-0.4165802597999573,none
right,-0.458216,-0.46542075276374817,none
left,-0.05821599999999999,-0.1556859314441681,none
center,-0.258216,-0.383337140083313,none
right,-0.458216,-0.4258802533149719,none
left,-0.08169019999999999,-0.2744801938533783,none
center,-0.2816902,-0.255705326795578,none
right,-0.4816902,-0.5764145255088806,none
left,-0.12394369999999999,-0.20056693255901337,none
center,-0.3239437,-0.4607819616794586,none
right,-0.5239437,-0.5414688587188721,train
left,-0.1802817,-0.32092970609664917,none
center,-0.3802817,-0.5504085421562195,none
right,-0.5802817,-0.6010650992393494,none
left,-0.2366197,-0.3432902693748474,none
center,-0.4366197,-0.5566202998161316,none
right,-0.6366197,-0.4862384796142578,none
left,-0.2507042,-0.29172080755233765,none
center,-0.4507042,-0.6361197829246521,none
right,-0.6507042000000001,-0.5616385340690613,train
left,-0.2600939,-0.4476330280303955,none
center,-0.4600939,-0.6325541138648987,none
right,-0.6600939,-0.6791177988052368,valid
left,-0.2647887,-0.5849862694740295,none
center,-0.4647887,-0.6437998414039612,valid
right,-0.6647887,-0.5985576510429382,valid
left,-0.2647887,-0.5669326782226562,none
center,-0.4647887,-0.5298542976379395,none
right,-0.6647887,-0.606677770614624,train
left,-0.2741784,-0.43902716040611267,none
center,-0.4741784,-0.6208640336990356,none
right,-0.6741784,-0.578083336353302,none
left,-0.2741784,-0.6033024191856384,none
center,-0.4741784,-0.6246793270111084,none
right,-0.6741784,-0.5722513794898987,train
left,-0.2741784,-0.485603928565979,none
center,-0.4741784,-0.571837306022644,none
right,-0.6741784,-0.6493357419967651,none
left,-0.2741784,-0.5019204020500183,none
center,-0.4741784,-0.585051953792572,none
right,-0.6741784,-0.7125190496444702,none
left,-0.2741784,-0.4816955327987671,none
center,-0.4741784,-0.689619243144989,valid
right,-0.6741784,-0.6225402355194092,none
left,-0.2741784,-0.6204764246940613,none
center,-0.4741784,-0.7053821086883545,train
right,-0.6741784,-0.8822593092918396,train
left,-0.2741784,-0.17708848416805267,none
center,-0.4741784,-0.6514694094657898,train
right,-0.6741784,-0.6729253530502319,train
left,-0.2741784,-0.32932722568511963,none
center,-0.4741784,-0.6083585619926453,none
right,-0.6741784,-0.6727989315986633,train
left,-0.2741784,-0.1727069467306137,none
center,-0.4741784,-0.5734298229217529,none
right,-0.6741784,-0.6869258880615234,none
left,-0.2741784,-0.09809769690036774,none
center,-0.4741784,-0.6317831873893738,none
right,-0.6741784,-0.7620328068733215,none
left,-0.2647887,-0.022155702114105225,none
center,-0.4647887,-0.4021848440170288,none
right,-0.6647887,-0.589606523513794,train
left,-0.2413145,-0.23298002779483795,none
center,-0.4413145,-0.2922990024089813,none
right,-0.6413145,-0.42949560284614563,train
left,-0.2225352,-0.08659589290618896,none
center,-0.4225352,-0.4445434510707855,none
right,-0.6225352,-0.4627056419849396,none
left,-0.2131455,-0.21358802914619446,none
center,-0.4131455,-0.42537784576416016,none
right,-0.6131455,-0.4585857689380646,valid
left,-0.2131455,-0.1865612417459488,none
center,-0.4131455,-0.28823941946029663,none
right,-0.6131455,-0.6285293698310852,none
left,-0.2131455,-0.09528854489326477,none
center,-0.4131455,-0.29283732175827026,train
right,-0.6131455,-0.5550523400306702,valid
left,-0.199061,-0.1174921840429306,none
center,-0.399061,-0.34335920214653015,none
right,-0.5990610000000001,-0.42002981901168823,train
left,-0.1802817,-0.01806589588522911,none
center,-0.3802817,-0.2634526789188385,none
right,-0.5802817,-0.5516199469566345,train
left,-0.1568075,-0.005519386380910873,none
center,-0.3568075,-0.130468487739563,train
right,-0.5568075,-0.557918906211853,none
left,-0.1380281,-0.019820842891931534,none
center,-0.3380281,-0.1762460619211197,none
right,-0.5380281,-0.3423713445663452,none
left,-0.1286385,0.01146019622683525,none
center,-0.3286385,0.031509142369031906,train
right,-0.5286385,-0.1536625623703003,none
left,-0.12394369999999999,0.10911023616790771,none
center,-0.3239437,0.09739948809146881,none
right,-0.5239437,-0.13543474674224854,train
left,-0.11455399999999999,0.20481429994106293,none
center,-0.314554,-0.2251044511795044,none
right,-0.514554,-0.21902532875537872,none
left,-0.09577459999999999,0.4464283585548401,none
center,-0.2957746,0.08445541560649872,none
right,-0.4957746,-0.28419286012649536,none
left,0.002816900000000011,0.3145528733730316,none
center,-0.1971831,0.05413562431931496,none
right,-0.3971831,-0.1470310389995575,train
left,0.04507040000000001,0.6049408912658691,none
center,-0.1549296,0.3610263466835022,none
right,-0.3549296,-0.2769773006439209,train
left,0.05915490000000001,0.3901296854019165,none
center,-0.1408451,0.3186759650707245,none
right,-0.3408451,0.13156437873840332,train
left,0.08732390000000001,0.24346250295639038,none
center,-0.1126761,-0.24243460595607758,none
right,-0.3126761,0.04559431970119476,train
left,0.11079812000000001,0.5307925343513489,none
center,-0.08920188,0.00279051810503006,none
right,-0.28920188,-0.1543751060962677,none
left,0.11549297000000001,0.476667195558548,none
center,-0.08450703,-0.024147145450115204,none
right,-0.28450703,-0.014448028057813644,none
left,0.12488263000000001,0.12152712047100067,none
center,-0.07511737,-0.08500172197818756,none
right,-0.27511737,0.008024986833333969,none
left,0.12488263000000001,0.1816752701997757,none
center,-0.07511737,0.13188953697681427,train
right,-0.27511737,0.05050494521856308,none
left,0.12488263000000001,0.2804165482521057,none
center,-0.07511737,-0.10955841839313507,none
right,-0.27511737,-0.05285433307290077,none
left,0.11549297000000001,0.49945199489593506,train
center,-0.08450703,-0.16807830333709717,none
right,-0.28450703,-0.0008490905165672302,none
left,0.09201880000000001,0.25083935260772705,none
center,-0.1079812,-0.11034776270389557,none
right,-0.3079812,0.10881416499614716,train
left,0.09201880000000001,0.47700953483581543,none
center,-0.1079812,0.15999460220336914,none
right,-0.3079812,-0.11722952127456665,none
left,0.09201880000000001,0.21826739609241486,none
center,-0.1079812,0.19244736433029175,valid
right,-0.3079812,-0.29117655754089355,none
left,0.09201880000000001,0.3886309266090393,none
center,-0.1079812,0.20981000363826752,none
right,-0.3079812,-0.3534333109855652,valid
left,0.09201880000000001,0.46713030338287354,none
center,-0.1079812,0.15776200592517853,none
right,-0.3079812,-0.060815680772066116,none
left,0.09201880000000001,0.4663439691066742,none
center,-0.1079812,-0.04253536835312843,none
right,-0.3079812,0.09886720776557922,none
left,0.09201880000000001,0.45480597019195557,none
center,-0.1079812,0.17462478578090668,none
right,-0.3079812,0.0801362618803978,none
left,0.09201880000000001,0.39839935302734375,none
center,-0.1079812,0.22269268333911896,none
right,-0.3079812,-0.38236004114151,none
left,0.09201880000000001,0.37426623702049255,none
center,-0.1079812,0.13123437762260437,none
right,-0.3079812,-0.2502255439758301,none
left,0.09201880000000001,0.5091667771339417,none
center,-0.1079812,0.17916624248027802,train
right,-0.3079812,-0.05513930693268776,none
left,0.09201880000000001,0.334124892950058,none
center,-0.1079812,0.15449629724025726,none
right,-0.3079812,-0.04904360696673393,none
left,0.09201880000000001,0.3687725067138672,none
center,-0.1079812,0.20705842971801758,none
right,-0.3079812,-0.13315877318382263,train
left,0.09201880000000001,0.4489832818508148,none
center,-0.1079812,0.2491377294063568,none
right,-0.3079812,0.06311541795730591,none
left,0.09201880000000001,0.5118513107299805,none
center,-0.1079812,0.323465496301651,none
right,-0.3079812,-0.02103130891919136,none
left,0.09201880000000001,0.47827422618865967,none
center,-0.1079812,0.03325286880135536,none
right,-0.3079812,-0.16500325500965118,none
left,0.09201880000000001,0.5847686529159546,none
center,-0.1079812,0.31365832686424255,none
right,-0.3079812,-0.2243313491344452,none
left,0.09201880000000001,0.4698238968849182,none
center,-0.1079812,0.42687705159187317,none
right,-0.3079812,-0.18301597237586975,none
left,0.09201880000000001,0.5961129069328308,none
center,-0.1079812,0.4292338788509369,none
right,-0.3079812,-0.12421171367168427,none
left,0.09201880000000001,0.6616466641426086,none
center,-0.1079812,0.21021677553653717,valid
right,-0.3079812,-0.02830391749739647,none
left,0.09201880000000001,0.689283549785614,none
center,-0.1079812,0.4151836335659027,none
right,-0.3079812,0.22269658744335175,none
left,0.09201880000000001,0.42670226097106934,none
center,-0.1079812,0.1810186207294464,none
right,-0.3079812,0.1690228134393692,train
left,0.09201880000000001,0.5216376185417175,none
center,-0.1079812,0.31524112820625305,none
right,-0.3079812,-0.27475816011428833,none
left,0.04507040000000001,0.5541403293609619,none
center,-0.1549296,0.49849531054496765,none
right,-0.3549296,0.14437927305698395,none
left,-0.011267599999999989,0.5281615853309631,none
center,-0.2112676,-0.2255633920431137,none
right,-0.4112676,0.01759563758969307,none
left,-0.06760559999999999,0.4281948506832123,none
center,-0.2676056,0.30599698424339294,none
right,-0.4676056,0.23419524729251862,none
left,-0.10516429999999999,0.390585720539093,train
center,-0.3051643,-0.14511720836162567,none
right,-0.5051643,-0.330731600522995,none
left,-0.12394369999999999,0.14781984686851501,none
center,-0.3239437,-0.28537023067474365,none
right,-0.5239437,-0.4819905459880829,none
left,-0.1333334,-0.028207693248987198,none
center,-0.3333334,-0.038740456104278564,none
right,-0.5333334000000001,-0.32336321473121643,none
left,-0.1333334,-0.4619787633419037,none
center,-0.3333334,-0.19974814355373383,train
right,-0.5333334000000001,-0.2965809404850006,none
left,-0.1333334,-0.36364150047302246,none
center,-0.3333334,-0.30847984552383423,none
right,-0.5333334000000001,-0.38159728050231934,none
left,-0.1333334,-0.19618840515613556,none
center,-0.3333334,-0.26390260457992554,none
right,-0.5333334000000001,-0.46930715441703796,train
left,-0.1333334,-0.20926401019096375,none
center,-0.3333334,-0.22055573761463165,train
right,-0.5333334000000001,-0.4889683127403259,none
left,-0.1286385,-0.25795868039131165,none
center,-0.3286385,-0.29817816615104675,none
right,-0.5286385,-0.527141809463501,train
left,-0.12394369999999999,-0.33913666009902954,none
center,-0.3239437,-0.3036571145057678,none
right,-0.5239437,-0.5887958407402039,none
left,-0.12394369999999999,-0.35060325264930725,none
center,-0.3239437,-0.17940258979797363,none
right,-0.5239437,-0.6215327978134155,none
left,-0.12394369999999999,-0.2027001976966858,none
center,-0.3239437,-0.1673867404460907,train
right,-0.5239437,-0.6252166628837585,none
left,-0.11455399999999999,-0.2550450563430786,none
center,-0.314554,-0.35688793659210205,none
right,-0.514554,-0.4920918941497803,none
left,-0.10985919999999999,-0.39368486404418945,none
center,-0.3098592,-0.374371200799942,none
right,-0.5098592,-0.5095165967941284,none
left,-0.08638499999999999,-0.5182062983512878,none
